dup_group_id,record_id,parent_record_id,records_hierarchy,server_name,title
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.15044.07041,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,177- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=177
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.21754.95689,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,176- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=176
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.10849.76641,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,174- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=174
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.22593.81763,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,190- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=190
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.36015.59043,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,189- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=189
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.10430.33606,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,188- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=188
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.17141.22242,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,187- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=187
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.13785.77927,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,186- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=186
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.20496.66562,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,185- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=185
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.12108.05766,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,184- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=184
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.29724.13440,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,183- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=183
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.23013.24803,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,182- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=182
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.36435.02085,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,181- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=181
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.10220.62085,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,180- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=180
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.23642.39368,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,179- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=179
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.16931.50722,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,178- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=178
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.13576.06404,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,173- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=173
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.34189.38884/1,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,172- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=172
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.21964.67209,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,191- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=191
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.11059.48161,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,192- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=192
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.24481.25442,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,193- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=193
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.17770.36807,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,194- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=194
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.31192.14087,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,195- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=195
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.14414.92489,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,197- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=197
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.12737.20329,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,196- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=196
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.26158.97602,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,198- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=198
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.19448.08967,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,199- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=199
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.32869.86248,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,200- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=200
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.36600.49927,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,201- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=201
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.10386.09928,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,202- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=202
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.23807.87209,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,203- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=203
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.17096.98565,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,204- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=204
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.30518.75845,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,205- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=205
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.13741.54245,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,206- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=206
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.18774.70723,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,207- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=207
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.15419.26404,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,208- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=208
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.28841.03686,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,209- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=209
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.22130.15048,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,210- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=210
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.35551.92321,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,211- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=211
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.24646.73284,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,212- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=212
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.17935.84649,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,213- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=213
datacite::10.13140/rg.2.2.29925.91360/1,datacite::10.13140/rg.2.2.31357.61929,datacite::10.13140/rg.2.2.29925.91360/1,parent - duplicate (ResearchGate),ResearchGate,214- The quantized atomic masses NMT-QAM-2018 version 4 of Isotopes of Z=214
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.35502.82245,,parent,ResearchGate,"One 3D Combined Boundary Problem of 1D Final-1D in the Geometrical Middle-1D Initial type in the Non-Classical Treatment for 3D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.32566.80961,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 3D in the in the Geometrical Middle Problem in the Non-Classical Treatment for 3D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.30600.72963,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 4D Combined Boundary Problem of 1D in the Geometrical Middle-2D Initial-1D Final Type for 4D Loading Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes and Integral Representation of Solution"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.31439.59048,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 4D Combined Boundary Problem of 2D in the Geometrical Middle-1DFinal-1D Multi-Point type in the Non-Classical Treatment for 4D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.20324.68489,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"4D in the Geometrical Middle-Boundary Problem in the Non-Classical Treatment for 4D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.18652.28806,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 4D Combined Boundary Problem of 2D in the Geometrical Middle -2D in the Middle Type for 4D Loading Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes and Integral Representation of Solution"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.10471.70565,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 3D in the Harmonic Middle Problem in the Non-Classical Treatment for 3D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.33750.09289,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 3D Combined Boundary Problem of 2D in the Harmonic Middle -1D Final type in the Non-Classical Treatment for 3D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.12359.14245,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 3D Combined Boundary Problem of 1D in the Geometrical Middle -1D Multi-point-1D in the Harmonic Middle type in the Non-Classical Treatment for 3D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.16868.01925,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 3D Combined Boundary Problem of 1D in the Middle -1D in the Harmonic Middle -1D Initial type in the Non-Classical Treatment for 3D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.28455.09120,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 3D Combined Boundary Problem of 2D in the Middle-1D in the Harmonic Middle type in the Non-Classical Treatment for 3D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.35165.97767,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 3D Combined Boundary Problem of 2D Multi-point-1D in the Harmonic Middle type in the Non-Classical Treatment for 3D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.10839.01446,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 3D Combined Boundary Problem of 1D Final-1D in the Harmonic Middle -1D in the Middle type in the Non-Classical Treatment for 3D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.24260.78728,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 3D Combined Boundary Problem of 1D Final-1D in the Harmonic Middle -1D Initial type in the Non-Classical Treatment for 3D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.30971.67364,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 3D Combined Boundary Problem of 1D Final-1D Multi-point-1D in the Harmonic Middle type in the Non-Classical Treatment for 3D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.14194.45765,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 3D Combined Boundary Problem of 1D Final-1D in the Geometrical Middle -1D in the Harmonic Middle type in the Non-Classical Treatment for 3D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.20905.34409,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 3D Combined Boundary Problem of 1D in the Harmonic Middle -1D Multi-point-1D Initial type in the Non-Classical Treatment for 3D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.34327.11681,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 3D Combined Boundary Problem of 1D in the Harmonic Middle-1D in the Geometrical Middle -1D Initial type in the Non-Classical Treatment for 3D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.25938.50888,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 3D Combined Boundary Problem of 1D in the Harmonic Middle-1D in the Geometrical Middle -1D in the Middle type in the Non-Classical Treatment for 3D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.19227.62241,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 3D Combined Boundary Problem of 2D Final -1D in the Harmonic Middle type in the Non-Classical Treatment for 3D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.32649.39523,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 3D Combined Boundary Problem of 2D in the Harmonic Middle -1D in the Middle type in the Non-Classical Treatment for 3D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.15872.17924,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 3D Combined Boundary Problem of 1D in the Middle-1D Multi-point-1D in the Harmonic Middle type in the Non-Classical Treatment for 3D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.29293.95205,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 3D Combined Boundary Problem of 2D in the Geometrical Middle -1D in the Harmonic Middle type in the Non-Classical Treatment for 3D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.22583.06569,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 3D Combined Boundary Problem of 2D in the Harmonic Middle -1D Initial type in the Non-Classical Treatment for 3D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.23841.35686,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 3D Combined Boundary Problem of 2D in the Harmonic Middle -1D in the Geometrical Middle type in the Non-Classical Treatment for 3D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.17130.47049,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 3D Combined Boundary Problem of 2D in the Harmonic Middle -1D Multi-point type in the Non-Classical Treatment for 3D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.30552.24320,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 3D Combined Boundary Problem of 2D Initial -1D in the Harmonic Middle type in the Non-Classical Treatment for 3D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.13775.02722,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 4D Combined Boundary Problem of 2D in the Middle -1D in the Geometrical Middle-1D Multi-Point type in the Non-Classical Treatment for 4D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.33907.68640,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 4D Combined Boundary Problem of 2D in the Geometrical Middle -1D in the Middle-1D Multi-Point type in the Non-Classical Treatment for 4D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.25519.07845,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 4D Combined Boundary Problem of 2D in the Geometrical Middle -1D Final-1D in the Middle Type for 4D Loading Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes and Integral Representation of Solution"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.18808.19209,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 4D Combined Boundary Problem of 2D in the Middle -1D Final-1D in the Geometrical Middle Type for 4D Loading Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes and Integral Representation of Solution"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.32229.96481,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 4D Combined Boundary Problem of 2D in the Middle -1D in the Geometrical Middle -1D Initial Type for 4D Loading Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes and Integral Representation of Solution"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.28874.52163,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 4D Combined Boundary Problem of 2D in the Geometrical Middle -1D in the Middle-1D Initial Type for 4D Loading Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes and Integral Representation of Solution"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.35585.40808,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 4D Combined Boundary Problem of 3D in the Geometrical Middle -1D in the Middle Type for 4D Loading Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes and Integral Representation of Solution"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.24680.21760,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 4D Combined Boundary Problem of 1D in the Geometrical Middle-1D in the Middle-2D Multi-Point type in the Non-Classical Treatment for 4D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.31391.10404,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 4D Combined Boundary Problem of 3D in the Middle-1D in the Geometrical Middle Type for 4D Loading Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes and Integral Representation of Solution"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.14613.88807,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 4D Combined Boundary Problem of 1D in the Geometrical Middle-2D Initial-1D in the Middle Type for 4D Loading Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes and Integral Representation of Solution"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.36424.26883,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 4D Combined Boundary Problem of 1D in the Geometrical Middle-1D in the Middle-2D Final Type for 4D Loading Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes and Integral Representation of Solution"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.33697.97129,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 4D Combined Boundary Problem of 3D in the Geometrical Middle-1D Multi-Point type in the Non-Classical Treatment for 4D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.25309.36323,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 4D Combined Boundary Problem of 3D in the Geometrical Middle-1D Initial Type for 4D Loading Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes and Integral Representation of Solution"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.32020.24968,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 4D Combined Boundary Problem of 3D Multi-Point-1D in the Geometrical Middle Type type in the Non-Classical Treatment for 4D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.28664.80642,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 4D Combined Boundary Problem of 2D in the Geometrical Middle--2D Multi-Point type in the Non-Classical Treatment for 4D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.21953.92005,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 4D Combined Boundary Problem of 1D in the Geometrical Middle-1D Final-2D Multi-Point type in the Non-Classical Treatment for 4D Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.35375.69288,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 4D Combined Boundary Problem of 3D Initial-1D in the Geometrical Middle Type for 4D Loading Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes and Integral Representation of Solution"
datacite::10.13140/rg.2.2.35502.82245,datacite::10.13140/rg.2.2.11048.72968,datacite::10.13140/rg.2.2.35502.82245,parent - duplicate (ResearchGate),ResearchGate,"One 4D Combined Boundary Problem of 3D in the Geometrical Middle-1D Final Type for 4D Loading Bianchi Equation with Non-Smooth Coefficients, Arising in the Modeling of Vibration Processes and Integral Representation of Solution"
